transaction_id,account_id,timestamp,amount_inr,merchant_name,merchant_category,transaction_type,city,hour_of_day,day_of_week,is_international,velocity_flag,geo_anomaly_flag,high_amount_flag,fraud_label,fraud_reason
TXN500946,ACC512151,2023-07-05 05:10:00,655.53,Myntra,Apparel,Net Banking,Bangalore,5,Wednesday,No,No,No,No,0,
TXN500947,ACC446747,2023-04-12 02:05:00,839.04,Uber,Transport,Net Banking,Hyderabad,2,Wednesday,No,No,No,No,0,
TXN500948,ACC595002,2023-02-23 23:52:00,623.13,MakeMyTrip,Travel,UPI,Ahmedabad,23,Thursday,No,No,No,No,0,
TXN500949,ACC379963,2023-12-08 08:01:00,13376.77,PhonePe Wallet,Wallet,Debit Card,Chennai,8,Friday,No,No,No,No,0,
TXN500950,ACC940952,2023-01-11 19:30:00,20755.15,AbroadMerchant_TK,International,ATM,New York,19,Wednesday,Yes,Yes,Yes,Yes,1,Velocity breach
TXN500951,ACC250219,2023-07-24 20:36:00,559.91,MakeMyTrip,Travel,Net Banking,Pune,20,Monday,No,No,No,No,0,
TXN500952,ACC675914,2023-06-13 17:22:00,312.26,Swiggy,Food Delivery,UPI,Bangalore,17,Tuesday,No,No,No,No,0,
TXN500953,ACC352356,2023-12-29 15:34:00,1661.27,Myntra,Apparel,Credit Card,Ahmedabad,15,Friday,No,No,No,No,0,
TXN500954,ACC669691,2023-08-24 19:28:00,2287.5,PhonePe Wallet,Wallet,Credit Card,Mumbai,19,Thursday,No,No,No,No,0,
TXN500955,ACC502206,2023-02-02 21:22:00,1911.73,Swiggy,Food Delivery,Net Banking,Ahmedabad,21,Thursday,No,No,No,No,0,
TXN500956,ACC293757,2023-07-22 06:42:00,5023.34,PhonePe Wallet,Wallet,UPI,Bangalore,6,Saturday,No,No,No,No,0,
TXN500957,ACC612573,2023-01-04 19:03:00,1521.21,Uber,Transport,UPI,Kolkata,19,Wednesday,No,No,No,No,0,
TXN500958,ACC626930,2023-05-08 19:49:00,1979.7,Netflix,Subscription,UPI,Hyderabad,19,Monday,No,No,No,No,0,
TXN500959,ACC864715,2023-10-21 22:43:00,40254.65,AbroadMerchant_TK,International,NEFT,Unknown,22,Saturday,Yes,Yes,Yes,Yes,1,Unknown merchant
TXN500960,ACC851742,2023-07-01 05:45:00,1024.38,Zomato,Food Delivery,UPI,Hyderabad,5,Saturday,No,No,No,No,0,
TXN500961,ACC160541,2023-08-20 03:33:00,1964.92,BookMyShow,Entertainment,Debit Card,Delhi,3,Sunday,No,No,No,No,0,
TXN500962,ACC356622,2023-01-07 00:20:00,15347.57,AbroadMerchant_TK,International,UPI,New York,0,Saturday,Yes,Yes,Yes,No,1,Velocity breach
TXN500963,ACC539605,2023-04-04 17:13:00,1382.2,Myntra,Apparel,UPI,Ahmedabad,17,Tuesday,No,No,No,No,0,
TXN500964,ACC347781,2023-09-17 04:52:00,917.96,Spotify,Subscription,Credit Card,Pune,4,Sunday,No,No,No,No,0,
TXN500965,ACC800224,2023-10-30 16:10:00,24907.17,UnknownMerchant_XYZ,Unknown,ATM,New York,16,Monday,Yes,No,Yes,Yes,1,Unknown merchant
TXN500966,ACC159185,2023-07-19 14:07:00,5112.87,Ola Cabs,Transport,Net Banking,Chennai,14,Wednesday,No,No,No,No,0,
TXN500967,ACC240718,2023-09-03 21:45:00,4983.98,TempStore_7721,Unknown,Card-Not-Present,New York,21,Sunday,Yes,No,Yes,No,1,Unknown merchant
TXN500968,ACC434394,2023-10-22 22:34:00,6164.11,Paytm Mall,E-commerce,Credit Card,Chennai,22,Sunday,No,No,No,No,0,
TXN500969,ACC239449,2023-07-26 13:24:00,8293.36,Swiggy,Food Delivery,Net Banking,Pune,13,Wednesday,No,No,No,No,0,
TXN500970,ACC311976,2023-12-17 22:03:00,416.75,Paytm Mall,E-commerce,UPI,Hyderabad,22,Sunday,No,No,No,No,0,
TXN500971,ACC295361,2023-01-25 09:24:00,17620.34,IntlCharge_8827,International,Card-Not-Present,New York,9,Wednesday,Yes,No,Yes,No,1,High amount
TXN500972,ACC837449,2023-04-02 16:23:00,1825.79,Ola Cabs,Transport,UPI,Hyderabad,16,Sunday,No,No,No,No,0,
TXN500973,ACC948799,2023-04-16 18:40:00,451.76,Flipkart,E-commerce,Debit Card,Mumbai,18,Sunday,No,No,No,No,0,
TXN500974,ACC638179,2023-04-01 12:52:00,1683.69,IRCTC,Travel,Net Banking,Pune,12,Saturday,No,No,No,No,0,
TXN500975,ACC315379,2023-04-15 20:47:00,860.98,MakeMyTrip,Travel,Net Banking,Chennai,20,Saturday,No,No,No,No,0,
TXN500976,ACC283568,2023-11-17 22:25:00,1407.2,Amazon,E-commerce,Debit Card,Delhi,22,Friday,No,No,No,No,0,
TXN500977,ACC902674,2023-02-04 05:34:00,11295.3,Myntra,Apparel,UPI,Pune,5,Saturday,No,No,No,No,0,
TXN500978,ACC910065,2023-05-14 03:48:00,3124.54,Swiggy,Food Delivery,Debit Card,Chennai,3,Sunday,No,No,No,No,0,
TXN500979,ACC109717,2023-08-29 15:06:00,495.86,Swiggy,Food Delivery,Net Banking,Chennai,15,Tuesday,No,No,No,No,0,
TXN500980,ACC512151,2023-03-15 14:38:00,1870.55,Netflix,Subscription,UPI,Hyderabad,14,Wednesday,No,No,No,No,0,
TXN500981,ACC890371,2023-06-24 08:58:00,441.27,BigBasket,Grocery,UPI,Pune,8,Saturday,No,No,No,No,0,
TXN500982,ACC588002,2023-11-18 06:21:00,36072.27,VPN_Service_Anon,Digital,NEFT,Dubai,6,Saturday,Yes,Yes,Yes,Yes,1,Velocity breach
TXN500983,ACC311976,2023-10-13 05:09:00,1930.14,Paytm Mall,E-commerce,UPI,Bangalore,5,Friday,No,No,No,No,0,
TXN500984,ACC147489,2023-01-20 04:57:00,2759.43,Swiggy,Food Delivery,Debit Card,Delhi,4,Friday,No,No,No,No,0,
TXN500985,ACC109717,2023-10-16 17:04:00,1877.56,Amazon,E-commerce,Net Banking,Kolkata,17,Monday,No,No,No,No,0,
TXN500986,ACC593699,2023-12-16 15:39:00,1976.56,BookMyShow,Entertainment,UPI,Ahmedabad,15,Saturday,No,No,No,No,0,
TXN500987,ACC577079,2023-03-15 09:40:00,1998.32,Uber,Transport,Net Banking,Mumbai,9,Wednesday,No,No,No,No,0,
TXN500988,ACC107161,2023-01-22 14:26:00,1975.6,Uber,Transport,Net Banking,Chennai,14,Sunday,No,No,No,No,0,
TXN500989,ACC493892,2023-08-24 23:28:00,953.86,PhonePe Wallet,Wallet,Debit Card,Chennai,23,Thursday,No,No,No,No,0,
TXN500990,ACC525110,2023-10-19 06:55:00,9126.67,Uber,Transport,UPI,Hyderabad,6,Thursday,No,No,No,No,0,
TXN500991,ACC288724,2023-03-14 15:06:00,12069.51,Paytm Mall,E-commerce,Debit Card,Mumbai,15,Tuesday,No,No,No,No,0,
TXN500992,ACC628373,2023-03-22 21:24:00,11021.6,MakeMyTrip,Travel,Credit Card,Bangalore,21,Wednesday,No,No,No,No,0,
TXN500993,ACC434394,2023-03-21 20:25:00,435.73,Flipkart,E-commerce,Credit Card,Ahmedabad,20,Tuesday,No,No,No,No,0,
TXN500994,ACC876513,2023-11-18 01:43:00,1584.58,Swiggy,Food Delivery,UPI,Hyderabad,1,Saturday,No,No,No,No,0,
TXN500995,ACC366817,2023-04-14 23:09:00,6101.5,IRCTC,Travel,Credit Card,Ahmedabad,23,Friday,No,No,No,No,0,
TXN500996,ACC700521,2023-06-05 03:51:00,3539.73,Paytm Mall,E-commerce,UPI,Bangalore,3,Monday,No,No,No,No,0,
TXN500997,ACC497700,2023-12-25 08:44:00,3906.4,Spotify,Subscription,UPI,Delhi,8,Monday,No,No,No,No,0,
TXN500998,ACC163182,2023-08-31 12:30:00,6710.99,BigBasket,Grocery,Net Banking,Bangalore,12,Thursday,No,No,No,No,0,
TXN500999,ACC218326,2023-12-10 18:22:00,771.44,MakeMyTrip,Travel,Debit Card,Kolkata,18,Sunday,No,No,No,No,0,
TXN501000,ACC837733,2023-11-21 10:18:00,39648.66,VPN_Service_Anon,Digital,UPI,Dubai,10,Tuesday,Yes,No,Yes,Yes,1,High amount
TXN501001,ACC493892,2023-03-28 11:54:00,9641.36,CryptoExch_Anon,Crypto,Card-Not-Present,Singapore,11,Tuesday,Yes,Yes,Yes,No,1,Unknown merchant
TXN501002,ACC772464,2023-11-29 07:44:00,5546.88,BookMyShow,Entertainment,Credit Card,Delhi,7,Wednesday,No,No,No,No,0,
TXN501003,ACC801765,2023-11-16 00:47:00,87.46,Flipkart,E-commerce,UPI,Pune,0,Thursday,No,No,No,No,0,
TXN501004,ACC706403,2023-09-20 13:26:00,9180.97,Uber,Transport,Credit Card,Pune,13,Wednesday,No,No,No,No,0,
TXN501005,ACC103642,2023-12-10 02:51:00,45670.5,VPN_Service_Anon,Digital,Card-Not-Present,New York,2,Sunday,Yes,Yes,Yes,Yes,1,Velocity breach
TXN501006,ACC302544,2023-05-05 02:11:00,176.67,Myntra,Apparel,UPI,Mumbai,2,Friday,No,No,No,No,0,
TXN501007,ACC685941,2023-11-13 02:09:00,31324.39,TempStore_7721,Unknown,UPI,Unknown,2,Monday,Yes,No,Yes,Yes,1,Location anomaly
TXN501008,ACC649787,2023-12-27 04:12:00,1504.82,MakeMyTrip,Travel,UPI,Kolkata,4,Wednesday,No,No,No,No,0,
TXN501009,ACC576419,2023-02-10 12:20:00,978.29,Ola Cabs,Transport,Credit Card,Ahmedabad,12,Friday,No,No,No,No,0,
TXN501010,ACC992400,2023-08-15 05:32:00,1949.67,Amazon,E-commerce,UPI,Delhi,5,Tuesday,No,No,No,No,0,
TXN501011,ACC267475,2023-04-06 10:48:00,1205.0,IRCTC,Travel,Net Banking,Chennai,10,Thursday,No,No,No,No,0,
TXN501012,ACC805448,2023-05-04 16:00:00,1786.58,Ola Cabs,Transport,Net Banking,Delhi,16,Thursday,No,No,No,No,0,
TXN501013,ACC240718,2023-11-14 13:05:00,1540.65,Ola Cabs,Transport,UPI,Hyderabad,13,Tuesday,No,No,No,No,0,
TXN501014,ACC882032,2023-12-24 21:38:00,1467.94,Ola Cabs,Transport,Credit Card,Ahmedabad,21,Sunday,No,No,No,No,0,
TXN501015,ACC902674,2023-06-10 17:47:00,7326.52,IRCTC,Travel,Net Banking,Hyderabad,17,Saturday,No,No,No,No,0,
TXN501016,ACC670892,2023-08-20 04:09:00,97.74,Uber,Transport,UPI,Kolkata,4,Sunday,No,No,No,No,0,
TXN501017,ACC706403,2023-01-08 13:50:00,1340.46,Spotify,Subscription,Net Banking,Mumbai,13,Sunday,No,No,No,No,0,
TXN501018,ACC837952,2023-06-22 06:01:00,641.87,PhonePe Wallet,Wallet,Net Banking,Chennai,6,Thursday,No,No,No,No,0,
TXN501019,ACC539605,2023-08-10 13:54:00,739.07,BigBasket,Grocery,UPI,Ahmedabad,13,Thursday,No,No,No,No,0,
TXN501020,ACC675914,2023-09-23 15:51:00,650.61,IRCTC,Travel,UPI,Kolkata,15,Saturday,No,No,No,No,0,
TXN501021,ACC801765,2023-09-29 09:21:00,9349.26,Uber,Transport,UPI,Delhi,9,Friday,No,No,No,No,0,
TXN501022,ACC493892,2023-05-07 06:20:00,13904.59,Uber,Transport,UPI,Pune,6,Sunday,No,No,No,No,0,
TXN501023,ACC638179,2023-12-24 06:57:00,1574.11,BigBasket,Grocery,Net Banking,Chennai,6,Sunday,No,No,No,No,0,
TXN501024,ACC138105,2023-06-10 16:56:00,8880.06,Swiggy,Food Delivery,UPI,Pune,16,Saturday,No,No,No,No,0,
TXN501025,ACC819400,2023-05-22 22:09:00,530.84,Myntra,Apparel,UPI,Hyderabad,22,Monday,No,No,No,No,0,
TXN501026,ACC373453,2023-05-20 10:31:00,1229.3,Myntra,Apparel,UPI,Pune,10,Saturday,No,No,No,No,0,
TXN501027,ACC626930,2023-09-26 16:18:00,39545.14,IntlCharge_8827,International,Card-Not-Present,Unknown,16,Tuesday,Yes,Yes,Yes,Yes,1,Unknown merchant
TXN501028,ACC272529,2023-01-13 00:41:00,203.48,Ola Cabs,Transport,UPI,Ahmedabad,0,Friday,No,No,No,No,0,
TXN501029,ACC445637,2023-11-01 14:48:00,11181.86,Myntra,Apparel,Debit Card,Pune,14,Wednesday,No,No,No,No,0,
TXN501030,ACC947975,2023-01-09 03:03:00,12813.46,Spotify,Subscription,UPI,Mumbai,3,Monday,No,No,No,No,0,
TXN501031,ACC947975,2023-07-22 05:20:00,1680.34,Flipkart,E-commerce,UPI,Mumbai,5,Saturday,No,No,No,No,0,
TXN501032,ACC200018,2023-09-12 02:59:00,322.83,Swiggy,Food Delivery,Credit Card,Hyderabad,2,Tuesday,No,No,No,No,0,
TXN501033,ACC570325,2023-06-25 02:31:00,1073.12,Zomato,Food Delivery,Debit Card,Delhi,2,Sunday,No,No,No,No,0,
TXN501034,ACC525187,2023-05-14 07:15:00,1137.48,Amazon,E-commerce,UPI,Ahmedabad,7,Sunday,No,No,No,No,0,
TXN501035,ACC836038,2023-03-20 04:32:00,16181.04,CryptoExch_Anon,Crypto,NEFT,Kuala Lumpur,4,Monday,Yes,Yes,Yes,No,1,Off-hours
TXN501036,ACC133782,2023-01-13 21:45:00,182.52,Uber,Transport,UPI,Ahmedabad,21,Friday,No,No,No,No,0,
TXN501037,ACC581206,2023-10-25 11:32:00,346.9,MakeMyTrip,Travel,UPI,Pune,11,Wednesday,No,No,No,No,0,
TXN501038,ACC133276,2023-03-23 06:48:00,1800.96,Flipkart,E-commerce,UPI,Ahmedabad,6,Thursday,No,No,No,No,0,
TXN501039,ACC205797,2023-07-27 06:11:00,1619.04,Swiggy,Food Delivery,UPI,Pune,6,Thursday,No,No,No,No,0,
TXN501040,ACC563303,2023-07-04 14:03:00,1270.93,Ola Cabs,Transport,UPI,Pune,14,Tuesday,No,No,No,No,0,
TXN501041,ACC800224,2023-06-20 06:31:00,688.35,Uber,Transport,Net Banking,Ahmedabad,6,Tuesday,No,No,No,No,0,
TXN501042,ACC630041,2023-12-08 07:04:00,259.16,Flipkart,E-commerce,UPI,Pune,7,Friday,No,No,No,No,0,
TXN501043,ACC163182,2023-10-18 05:06:00,1943.33,Amazon,E-commerce,Credit Card,Delhi,5,Wednesday,No,No,No,No,0,
TXN501044,ACC516278,2023-06-02 01:57:00,562.32,Swiggy,Food Delivery,UPI,Delhi,1,Friday,No,No,No,No,0,
TXN501045,ACC885386,2023-09-01 05:00:00,1746.09,Swiggy,Food Delivery,UPI,Pune,5,Friday,No,No,No,No,0,
TXN501046,ACC462974,2023-02-02 23:44:00,2483.1,BigBasket,Grocery,Net Banking,Ahmedabad,23,Thursday,No,No,No,No,0,
TXN501047,ACC538184,2023-10-23 01:42:00,1758.93,Swiggy,Food Delivery,UPI,Pune,1,Monday,No,No,No,No,0,
TXN501048,ACC267475,2023-05-01 22:28:00,12860.1,Netflix,Subscription,Debit Card,Ahmedabad,22,Monday,No,No,No,No,0,
TXN501049,ACC398384,2023-05-27 11:05:00,1111.95,Flipkart,E-commerce,Credit Card,Bangalore,11,Saturday,No,No,No,No,0,
TXN501050,ACC946112,2023-07-28 05:37:00,3919.23,Zomato,Food Delivery,Credit Card,Kolkata,5,Friday,No,No,No,No,0,
TXN501051,ACC853504,2023-11-05 08:56:00,749.4,BigBasket,Grocery,Credit Card,Mumbai,8,Sunday,No,No,No,No,0,
TXN501052,ACC373453,2023-11-03 10:34:00,360.88,Ola Cabs,Transport,UPI,Kolkata,10,Friday,No,No,No,No,0,
TXN501053,ACC997734,2023-09-14 17:02:00,57.88,Paytm Mall,E-commerce,UPI,Chennai,17,Thursday,No,No,No,No,0,
TXN501054,ACC578987,2023-09-08 03:20:00,8800.57,Uber,Transport,UPI,Chennai,3,Friday,No,No,No,No,0,
TXN501055,ACC540781,2023-12-19 03:14:00,1305.61,Ola Cabs,Transport,Net Banking,Delhi,3,Tuesday,No,No,No,No,0,
TXN501056,ACC948102,2023-12-22 09:15:00,1659.2,Netflix,Subscription,UPI,Mumbai,9,Friday,No,No,No,No,0,
TXN501057,ACC548479,2023-04-17 05:52:00,3613.17,VPN_Service_Anon,Digital,NEFT,Singapore,5,Monday,Yes,Yes,Yes,No,1,High amount
TXN501058,ACC864715,2023-01-06 22:38:00,10050.35,BookMyShow,Entertainment,UPI,Mumbai,22,Friday,No,No,No,No,0,
TXN501059,ACC403528,2023-09-13 10:22:00,548.78,Amazon,E-commerce,UPI,Kolkata,10,Wednesday,No,No,No,No,0,
TXN501060,ACC858414,2023-12-17 15:01:00,125.41,Zomato,Food Delivery,Debit Card,Delhi,15,Sunday,No,No,No,No,0,
TXN501061,ACC453487,2023-08-21 12:47:00,6027.58,Myntra,Apparel,UPI,Chennai,12,Monday,No,No,No,No,0,
TXN501062,ACC283568,2023-12-17 04:37:00,105.06,Spotify,Subscription,Credit Card,Ahmedabad,4,Sunday,No,No,No,No,0,
TXN501063,ACC133276,2023-10-02 20:46:00,4260.94,Amazon,E-commerce,Debit Card,Pune,20,Monday,No,No,No,No,0,
TXN501064,ACC638179,2023-08-07 03:43:00,48428.84,IntlCharge_8827,International,ATM,Dubai,3,Monday,Yes,Yes,Yes,Yes,1,High amount
TXN501065,ACC133276,2023-12-01 05:49:00,10879.43,Zomato,Food Delivery,UPI,Chennai,5,Friday,No,No,No,No,0,
TXN501066,ACC525187,2023-02-21 05:08:00,1147.4,BigBasket,Grocery,UPI,Kolkata,5,Tuesday,No,No,No,No,0,
TXN501067,ACC176577,2023-11-22 17:06:00,973.63,Zomato,Food Delivery,Credit Card,Delhi,17,Wednesday,No,No,No,No,0,
TXN501068,ACC956113,2023-09-01 12:32:00,524.3,MakeMyTrip,Travel,UPI,Bangalore,12,Friday,No,No,No,No,0,
TXN501069,ACC913761,2023-07-11 17:16:00,180.3,PhonePe Wallet,Wallet,Debit Card,Chennai,17,Tuesday,No,No,No,No,0,
TXN501070,ACC293757,2023-12-26 12:00:00,166.99,Myntra,Apparel,Debit Card,Pune,12,Tuesday,No,No,No,No,0,
TXN501071,ACC940952,2023-09-03 06:12:00,975.78,Ola Cabs,Transport,UPI,Bangalore,6,Sunday,No,No,No,No,0,
TXN501072,ACC170559,2023-03-16 02:30:00,10150.23,Paytm Mall,E-commerce,Debit Card,Hyderabad,2,Thursday,No,No,No,No,0,
TXN501073,ACC540781,2023-01-31 13:02:00,425.58,Spotify,Subscription,Net Banking,Kolkata,13,Tuesday,No,No,No,No,0,
TXN501074,ACC884056,2023-03-07 15:39:00,842.74,Netflix,Subscription,Net Banking,Pune,15,Tuesday,No,No,No,No,0,
TXN501075,ACC224395,2023-11-04 00:26:00,1145.29,Swiggy,Food Delivery,Credit Card,Hyderabad,0,Saturday,No,No,No,No,0,
TXN501076,ACC670892,2023-11-29 10:19:00,14330.45,Spotify,Subscription,UPI,Kolkata,10,Wednesday,No,No,No,No,0,
TXN501077,ACC867051,2023-12-16 19:38:00,707.3,Ola Cabs,Transport,Credit Card,Delhi,19,Saturday,No,No,No,No,0,
TXN501078,ACC837952,2023-05-28 19:32:00,1819.07,IRCTC,Travel,Debit Card,Pune,19,Sunday,No,No,No,No,0,
TXN501079,ACC568127,2023-12-13 13:17:00,1355.89,BookMyShow,Entertainment,Debit Card,Pune,13,Wednesday,No,No,No,No,0,
TXN501080,ACC882032,2023-12-31 17:35:00,1064.22,Myntra,Apparel,Debit Card,Chennai,17,Sunday,No,No,No,No,0,
TXN501081,ACC691303,2023-04-04 20:51:00,14122.29,PhonePe Wallet,Wallet,Debit Card,Hyderabad,20,Tuesday,No,No,No,No,0,
TXN501082,ACC948102,2023-05-10 03:24:00,179.77,Spotify,Subscription,Net Banking,Ahmedabad,3,Wednesday,No,No,No,No,0,
TXN501083,ACC246942,2023-10-26 08:32:00,10165.47,Flipkart,E-commerce,Net Banking,Delhi,8,Thursday,No,No,No,No,0,
TXN501084,ACC711474,2023-03-03 04:11:00,156.28,Swiggy,Food Delivery,UPI,Delhi,4,Friday,No,No,No,No,0,
TXN501085,ACC520304,2023-02-19 23:43:00,1154.81,Zomato,Food Delivery,Credit Card,Pune,23,Sunday,No,No,No,No,0,
TXN501086,ACC536045,2023-04-23 19:38:00,1515.87,Flipkart,E-commerce,Debit Card,Hyderabad,19,Sunday,No,No,No,No,0,
TXN501087,ACC172371,2023-04-15 17:39:00,1493.89,Amazon,E-commerce,UPI,Ahmedabad,17,Saturday,No,No,No,No,0,
TXN501088,ACC540781,2023-04-24 07:29:00,8323.68,TempStore_7721,Unknown,ATM,London,7,Monday,Yes,Yes,Yes,No,1,Location anomaly
TXN501089,ACC813341,2023-08-11 18:55:00,42486.15,TempStore_7721,Unknown,ATM,Unknown,18,Friday,Yes,Yes,Yes,Yes,1,Location anomaly
TXN501090,ACC492650,2023-12-31 14:28:00,1249.35,BigBasket,Grocery,UPI,Chennai,14,Sunday,No,No,No,No,0,
TXN501091,ACC837449,2023-06-25 10:01:00,806.41,PhonePe Wallet,Wallet,UPI,Delhi,10,Sunday,No,No,No,No,0,
TXN501092,ACC166857,2023-03-28 12:13:00,839.95,IRCTC,Travel,UPI,Kolkata,12,Tuesday,No,No,No,No,0,
TXN501093,ACC926236,2023-12-18 18:15:00,1610.2,Ola Cabs,Transport,Net Banking,Hyderabad,18,Monday,No,No,No,No,0,
TXN501094,ACC663356,2023-08-17 13:05:00,12783.29,AbroadMerchant_TK,International,UPI,London,13,Thursday,Yes,Yes,Yes,No,1,Unknown merchant
TXN501095,ACC374258,2023-04-23 18:41:00,1699.51,Paytm Mall,E-commerce,Debit Card,Mumbai,18,Sunday,No,No,No,No,0,
TXN501096,ACC416613,2023-02-17 19:44:00,2550.7,TempStore_7721,Unknown,UPI,Dubai,19,Friday,Yes,Yes,Yes,No,1,Velocity breach
TXN501097,ACC663356,2023-05-23 05:14:00,657.62,Zomato,Food Delivery,Credit Card,Bangalore,5,Tuesday,No,No,No,No,0,
TXN501098,ACC793939,2023-03-27 07:01:00,200.24,Netflix,Subscription,UPI,Bangalore,7,Monday,No,No,No,No,0,
TXN501099,ACC854024,2023-10-11 11:46:00,1867.69,BigBasket,Grocery,UPI,Pune,11,Wednesday,No,No,No,No,0,
TXN501100,ACC744793,2023-09-16 01:25:00,1700.75,BigBasket,Grocery,Net Banking,Pune,1,Saturday,No,No,No,No,0,
TXN501101,ACC826420,2023-12-30 03:45:00,1231.72,IRCTC,Travel,Credit Card,Mumbai,3,Saturday,No,No,No,No,0,
TXN501102,ACC902674,2023-12-13 12:35:00,959.91,Paytm Mall,E-commerce,Credit Card,Kolkata,12,Wednesday,No,No,No,No,0,
TXN501103,ACC540781,2023-03-27 16:54:00,193.16,PhonePe Wallet,Wallet,UPI,Delhi,16,Monday,No,No,No,No,0,
TXN501104,ACC163182,2023-07-12 09:23:00,437.47,Amazon,E-commerce,UPI,Ahmedabad,9,Wednesday,No,No,No,No,0,
TXN501105,ACC439320,2023-11-29 09:25:00,5287.96,IRCTC,Travel,UPI,Ahmedabad,9,Wednesday,No,No,No,No,0,
TXN501106,ACC223119,2023-08-26 04:26:00,1298.04,Amazon,E-commerce,Credit Card,Mumbai,4,Saturday,No,No,No,No,0,
TXN501107,ACC595002,2023-12-01 13:04:00,2526.82,Flipkart,E-commerce,Credit Card,Delhi,13,Friday,No,No,No,No,0,
TXN501108,ACC315379,2023-09-17 05:00:00,1436.65,Swiggy,Food Delivery,UPI,Hyderabad,5,Sunday,No,No,No,No,0,
TXN501109,ACC578987,2023-11-10 14:22:00,9613.08,Flipkart,E-commerce,Net Banking,Ahmedabad,14,Friday,No,No,No,No,0,
TXN501110,ACC109717,2023-12-08 17:46:00,14128.32,Uber,Transport,UPI,Hyderabad,17,Friday,No,No,No,No,0,
TXN501111,ACC568449,2023-03-15 04:48:00,432.85,MakeMyTrip,Travel,UPI,Pune,4,Wednesday,No,No,No,No,0,
TXN501112,ACC626930,2023-08-03 18:12:00,1772.17,Zomato,Food Delivery,UPI,Mumbai,18,Thursday,No,No,No,No,0,
TXN501113,ACC412886,2023-05-16 23:30:00,14022.68,Netflix,Subscription,UPI,Delhi,23,Tuesday,No,No,No,No,0,
TXN501114,ACC584838,2023-11-12 23:23:00,1175.23,Spotify,Subscription,UPI,Hyderabad,23,Sunday,No,No,No,No,0,
TXN501115,ACC726822,2023-12-16 08:51:00,1639.12,Flipkart,E-commerce,UPI,Hyderabad,8,Saturday,No,No,No,No,0,
TXN501116,ACC777255,2023-01-27 18:19:00,257.67,Netflix,Subscription,Net Banking,Chennai,18,Friday,No,No,No,No,0,
TXN501117,ACC409355,2023-12-24 17:32:00,829.71,Myntra,Apparel,UPI,Bangalore,17,Sunday,No,No,No,No,0,
TXN501118,ACC590755,2023-06-10 01:27:00,972.69,Zomato,Food Delivery,Credit Card,Delhi,1,Saturday,No,No,No,No,0,
TXN501119,ACC218326,2023-07-22 18:13:00,524.31,Zomato,Food Delivery,UPI,Bangalore,18,Saturday,No,No,No,No,0,
TXN501120,ACC834406,2023-02-12 03:05:00,1602.58,Swiggy,Food Delivery,UPI,Bangalore,3,Sunday,No,No,No,No,0,
TXN501121,ACC347781,2023-01-17 04:18:00,33952.37,CryptoExch_Anon,Crypto,UPI,Kuala Lumpur,4,Tuesday,Yes,No,Yes,Yes,1,Off-hours
TXN501122,ACC700705,2023-06-08 10:06:00,49814.96,UnknownMerchant_XYZ,Unknown,Card-Not-Present,Dubai,10,Thursday,Yes,No,Yes,Yes,1,Location anomaly
TXN501123,ACC819400,2023-03-29 12:52:00,1250.1,PhonePe Wallet,Wallet,UPI,Bangalore,12,Wednesday,No,No,No,No,0,
TXN501124,ACC925618,2023-03-22 20:49:00,5688.06,Uber,Transport,UPI,Hyderabad,20,Wednesday,No,No,No,No,0,
TXN501125,ACC340820,2023-08-20 11:32:00,1426.03,BookMyShow,Entertainment,UPI,Pune,11,Sunday,No,No,No,No,0,
TXN501126,ACC663628,2023-08-25 04:45:00,3919.84,BigBasket,Grocery,Debit Card,Bangalore,4,Friday,No,No,No,No,0,
TXN501127,ACC969032,2023-06-20 22:20:00,849.27,Flipkart,E-commerce,Net Banking,Chennai,22,Tuesday,No,No,No,No,0,
TXN501128,ACC328486,2023-03-22 12:12:00,111.19,Myntra,Apparel,Net Banking,Ahmedabad,12,Wednesday,No,No,No,No,0,
TXN501129,ACC242007,2023-12-30 10:28:00,1503.3,BigBasket,Grocery,Debit Card,Mumbai,10,Saturday,No,No,No,No,0,
TXN501130,ACC495833,2023-02-17 15:56:00,518.05,Myntra,Apparel,UPI,Chennai,15,Friday,No,No,No,No,0,
TXN501131,ACC412886,2023-01-05 20:23:00,1249.01,Uber,Transport,Debit Card,Chennai,20,Thursday,No,No,No,No,0,
TXN501132,ACC116405,2023-05-21 16:25:00,1081.03,MakeMyTrip,Travel,UPI,Ahmedabad,16,Sunday,No,No,No,No,0,
TXN501133,ACC700521,2023-10-03 14:02:00,12293.9,BookMyShow,Entertainment,Net Banking,Kolkata,14,Tuesday,No,No,No,No,0,
TXN501134,ACC805200,2023-04-29 10:53:00,566.17,Flipkart,E-commerce,Net Banking,Pune,10,Saturday,No,No,No,No,0,
TXN501135,ACC876513,2023-04-28 01:14:00,888.52,Spotify,Subscription,UPI,Kolkata,1,Friday,No,No,No,No,0,
TXN501136,ACC221886,2023-11-04 21:03:00,1978.29,PhonePe Wallet,Wallet,Net Banking,Chennai,21,Saturday,No,No,No,No,0,
TXN501137,ACC238353,2023-04-01 17:41:00,5192.75,IRCTC,Travel,UPI,Mumbai,17,Saturday,No,No,No,No,0,
TXN501138,ACC724756,2023-03-28 21:18:00,881.58,Ola Cabs,Transport,Credit Card,Delhi,21,Tuesday,No,No,No,No,0,
TXN501139,ACC327823,2023-12-21 17:40:00,353.36,Swiggy,Food Delivery,Credit Card,Delhi,17,Thursday,No,No,No,No,0,
